ra,dec,z,zErr,dered_u,dered_g,dered_r,dered_i,dered_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z
212.25965,14.317005,0.01762137,1.414012E-05,15.64249,14.33332,13.67816,13.32778,13.07638,0.009583092,0.002393785,0.002215451,0.002189583,0.003919133
220.1267,14.477458,0.01794719,1.517941E-05,19.19821,17.96389,17.70119,17.58678,17.58027,0.07400308,0.01079043,0.01224297,0.01551331,0.06000094
223.22616,13.300253,0.006145861,3.888785E-06,18.37614,17.61611,17.38524,17.28998,17.20685,0.01972795,0.005621324,0.006071819,0.008189608,0.02458744
227.73744,13.446158,0.02250209,4.550655E-05,19.60588,18.2045,17.62486,17.29738,17.1184,0.08416542,0.01245349,0.01665322,0.01968144,0.06710203
227.86442,13.487183,0.02213103,2.300624E-05,20.49433,18.69591,24.71191,17.5013,17.79482,0.1711779,0.01903522,4.076951,0.01357113,0.05369164
227.84727,13.345317,0.02248706,4.577831E-05,18.60024,17.08251,16.51179,16.2536,16.16447,0.06311584,0.01163583,0.01576713,0.0457656,0.04942301
228.19798,13.77763,0.02133278,1.734939E-05,17.90183,16.76584,16.38084,16.29695,16.01287,0.05059675,0.01005633,0.01124517,0.02488717,0.04300164
228.55997,13.679372,0.02217161,1.281787E-05,17.91428,16.56401,15.87134,15.49855,15.17405,0.03322189,0.006396482,0.007017043,0.008917111,0.01559398
228.4214,13.809953,0.02195205,5.285661E-06,18.50522,17.73504,17.47285,17.36093,17.23251,0.02806638,0.007774348,0.008454516,0.01076143,0.0376526
228.55074,13.80955,0.02227242,1.458039E-05,18.62906,17.52787,17.16584,17.00795,16.94758,0.0457036,0.01068577,0.01277476,0.01539851,0.03781566
210.75206,19.255983,0.02355924,1.236035E-05,18.4507,17.30528,16.94274,16.75434,16.5555,0.05470935,0.008877693,0.008763706,0.01141812,0.03365422
210.6597,18.523118,0.02352205,9.209666E-06,16.84606,14.99116,14.10787,13.65022,13.31019,0.01353285,0.002502468,0.002213045,0.002197585,0.003234759
210.62805,18.485199,0.01697366,7.270586E-06,18.31257,17.3494,17.06318,16.93914,16.95759,0.04043712,0.007408477,0.008700625,0.01238441,0.06793149
210.61609,18.506052,0.02342208,1.973711E-05,19.00416,17.95602,17.63213,17.65072,17.58909,0.08542963,0.01895279,0.03512544,0.1049622,0.09862293
214.91795,17.854691,0.01878197,7.85573E-06,15.8718,14.01034,13.1654,12.75458,12.47574,0.008060684,0.001894272,0.001754731,0.00173362,0.002418516
215.10055,17.760037,0.01845589,1.185626E-05,16.48819,15.42615,15.0113,14.79289,14.65631,0.01331007,0.003066267,0.003210981,0.003311325,0.01010958
214.96496,17.836729,0.01865725,1.457186E-05,17.38379,15.55883,14.69567,14.26653,13.9148,0.0244102,0.003319045,0.003033775,0.00293875,0.005762242
215.1149,18.412835,0.01793644,1.784163E-05,17.77968,16.60774,16.12652,15.89075,15.7179,0.03987716,0.01004629,0.006604813,0.007540131,0.02458201
215.49368,18.484197,0.02332703,8.36405E-06,16.88572,15.9917,15.69941,15.54711,15.36864,0.008953838,0.003016078,0.002957826,0.003211764,0.006664218
204.04569,9.4780878,0.02266465,1.092007E-05,18.11904,16.30875,15.38324,14.91391,14.48054,0.0353562,0.004159931,0.003570028,0.003060949,0.005820934
203.68215,9.334977,0.02352984,7.930848E-06,14.91429,15.28314,14.94146,14.53287,13.17772,0.009243509,0.006045987,0.006388877,0.006111654,0.01094048
203.76977,9.5607423,0.02385552,8.218354E-06,19.18641,17.4447,17.0687,16.88976,16.69444,0.0785898,0.008856827,0.01020007,0.01433184,0.04251839
203.82178,8.0705117,0.02370589,6.361725E-06,17.49117,16.5001,16.06615,15.86789,15.71553,0.01587856,0.003775937,0.003553833,0.003844191,0.00888051
203.60697,8.8545076,0.02363538,7.118897E-06,19.14729,17.96217,17.66982,17.60193,17.53116,0.08473548,0.01298898,0.01342701,0.02270055,0.07382367
203.40581,9.4980382,0.02376976,1.029454E-05,17.60229,16.29662,15.65269,15.34114,15.1025,0.02151649,0.003833567,0.003374874,0.003372166,0.007867642
203.52611,9.3274347,0.02409893,5.941284E-06,18.68112,17.72836,17.38713,17.18892,17.15809,0.04690791,0.009316196,0.009953666,0.01066854,0.03749269
203.52892,9.2620181,0.003711175,3.922145E-05,18.52907,17.3299,16.87806,16.69416,16.80609,0.06655557,0.01144559,0.01801162,0.02568786,0.1044797
203.55757,9.635459,0.02429086,7.727196E-06,16.01827,14.34343,13.57118,13.25458,12.8537,0.009809639,0.002039595,0.001877924,0.001915086,0.002754016
203.34273,9.5273441,0.02378178,9.490866E-06,17.56948,16.24562,15.61133,15.28428,15.00893,0.02696257,0.004548977,0.003997085,0.004388016,0.0115178
203.22467,9.5164981,0.02263965,7.96741E-06,17.54067,16.63751,16.93933,18.25573,21.2879,0.04931631,0.009888873,0.01895167,0.08342575,5.141745
203.2665,9.5029645,0.02319172,4.926915E-06,17.6489,16.56087,16.14569,15.96158,15.785,0.01880321,0.004005136,0.003786157,0.003928918,0.009643028
205.82871,7.6719931,0.02346894,7.043376E-06,17.33905,16.38218,16.02802,15.84609,15.71924,0.01262648,0.003678834,0.003507196,0.003890217,0.008054335
205.79535,7.7674536,0.0231878,1.469398E-05,18.98539,17.9091,17.57891,17.39248,17.39553,0.06227963,0.01940922,0.01613399,0.01858183,0.07660075
206.12645,7.6234439,0.02319207,6.322088E-06,18.30417,17.27065,16.9022,16.68579,16.60175,0.02670164,0.005884956,0.006099063,0.006857587,0.01942377
206.35908,7.6097228,0.01540814,1.050236E-05,18.63289,17.64106,17.34352,17.16294,17.12,0.06065831,0.01261295,0.01331178,0.02418155,0.0543055
206.43742,7.5148983,0.02320827,1.172805E-05,16.45262,15.08564,14.4172,14.08888,13.85064,0.0126673,0.00281094,0.002458157,0.002552298,0.004469921
208.19553,8.5977372,0.02303869,8.806192E-06,19.13913,18.0008,17.58607,17.39561,17.30248,0.04947441,0.008782277,0.009890985,0.009263622,0.02466306
208.05915,8.9238842,0.01610039,4.328107E-06,18.56673,17.74231,17.52357,17.42711,17.38243,0.03022937,0.00716064,0.008105035,0.01231868,0.04326075
208.08493,7.799476,0.0230984,1.107269E-05,16.30108,15.18662,14.67674,14.41312,14.16947,0.008796236,0.002466215,0.002320672,0.002382012,0.004023196
207.78819,8.4813954,0.02306998,9.694081E-06,17.0296,15.89204,15.51417,15.3338,15.2654,0.0225268,0.008143277,0.008284248,0.00956867,0.0236236
209.83463,10.139326,0.02213226,1.384159E-05,15.69841,14.60937,14.13244,13.91062,13.73415,0.007295304,0.002193999,0.002111653,0.002197142,0.003904472
209.65405,10.03881,0.02328864,7.044185E-06,19.13894,18.03093,17.59962,17.37784,17.26459,0.04078141,0.007293539,0.006920453,0.00796708,0.02241049
209.79494,10.212849,0.02241125,1.360442E-05,18.76581,17.64485,17.3431,17.19846,17.27672,0.07653562,0.01463428,0.01576153,0.02062014,0.0824332
210.08839,9.9583687,0.02288597,5.126616E-06,17.61873,16.71323,16.47113,16.34983,16.35,0.02617504,0.006513168,0.01187361,0.0130809,0.04195103
210.0077,9.3432052,0.01901529,8.629198E-06,18.04138,16.88695,16.48181,16.30248,16.22729,0.05654792,0.006842851,0.007410998,0.0085416,0.02708529
210.06726,9.289281,0.01934862,1.505279E-05,17.10958,15.80717,15.15326,14.80371,14.49428,0.02105724,0.003700115,0.003775275,0.003273407,0.007307824
210.19666,9.5603491,0.01694188,2.511668E-05,18.77756,17.7573,17.37431,17.21642,17.32946,0.08216289,0.01677522,0.0234098,0.03029846,0.07440725
205.34088,6.0071867,0.02352032,1.807886E-05,19.25403,18.00777,17.71356,17.51763,17.40366,0.08803825,0.0176418,0.02012727,0.01996626,0.06006179
205.11309,6.1154656,0.02363624,5.226523E-06,18.90895,17.85187,17.44436,17.22692,17.04158,0.04649776,0.01027781,0.01147682,0.01172332,0.0333696
204.90756,6.1535969,0.02321431,1.669708E-05,15.98433,14.84738,14.44955,14.19427,14.14794,0.01388729,0.003086812,0.003033871,0.003333679,0.009612025
205.00556,7.3674453,0.02329615,2.084071E-05,17.30777,15.79781,15.33508,15.13139,15.04531,0.04296351,0.004853148,0.005437783,0.006215458,0.02307892
205.67469,7.5160814,0.02321949,1.412042E-05,17.17392,16.02911,15.63266,15.41034,15.38316,0.02778099,0.005465682,0.005857311,0.01179625,0.01911514
205.44911,7.6169906,0.02328372,1.016166E-05,16.88,15.84884,15.40587,15.1875,14.97515,0.01421712,0.003496445,0.003323546,0.00379246,0.008536658
209.49491,7.1617373,0.02349069,1.525766E-05,16.74754,15.37379,14.68567,14.28508,13.9486,0.01766897,0.003324123,0.003036777,0.002949158,0.005918771
209.53682,7.155892,0.02416153,1.22047E-05,18.58757,16.44755,15.55274,15.11135,14.81841,0.05149354,0.004358848,0.003384392,0.003223272,0.007364216
209.44848,7.3962774,0.02354959,7.432994E-06,16.00303,14.35067,13.61685,13.24581,12.9865,0.01059803,0.002219271,0.00196833,0.001985568,0.003012528
209.4676,7.413507,0.01560619,1.065857E-05,17.33589,15.85116,15.04671,14.69007,14.42687,0.01795452,0.003410427,0.002771897,0.002853103,0.004980273
209.58398,7.2250981,0.02455589,1.5009E-05,15.96625,14.68983,14.0715,13.73505,13.4344,0.01376748,0.002628269,0.00243807,0.002466121,0.005469714
208.99766,7.9763857,0.02327438,1.646047E-05,18.61258,17.33064,16.94279,16.71959,16.59114,0.03621277,0.006754675,0.006460246,0.007298626,0.01982252
208.93634,8.1892935,0.02261356,7.286289E-06,16.31763,15.33357,14.98868,14.82942,14.7315,0.01031035,0.002906888,0.002855818,0.003039428,0.007173816
209.07852,8.235716,0.02295067,5.909303E-06,18.13444,17.02401,16.60921,16.42039,16.25131,0.02921581,0.006688583,0.006384526,0.009219165,0.01694467
208.66226,8.3411647,0.02389637,4.76104E-06,17.50875,16.8065,16.73937,16.74019,16.6771,0.01414122,0.004312234,0.004980381,0.006480596,0.0180583
209.13783,8.6092339,0.01356997,7.887824E-05,18.81521,17.3084,16.90943,16.70678,16.96603,0.1186653,0.01961312,0.01919884,0.02242961,0.07160201
209.01284,8.8459399,0.02261621,6.64581E-06,21.37701,20.05255,19.88658,19.74421,20.12425,0.1576282,0.02309612,0.0279088,0.03301189,0.1577318
208.40536,8.3532829,0.02325507,2.614486E-05,18.14713,17.42548,17.39448,17.46467,17.2547,0.0515103,0.0154097,0.08709736,0.2041956,0.07548085
209.50868,7.9029648,0.02294564,1.28147E-05,17.90442,16.62883,16.18137,15.97437,15.90021,0.04412439,0.008003125,0.007960079,0.008986668,0.02667052
209.13073,8.353305,0.01329706,5.686778E-06,17.41523,16.52381,16.09475,15.89039,15.69646,0.01620866,0.004226083,0.003980557,0.004301965,0.009543265
208.98651,8.1936177,0.02342593,8.138553E-06,16.86868,15.23802,14.45674,14.06941,13.79996,0.01575327,0.002735391,0.002412607,0.002215953,0.003471341
208.61123,8.3938694,0.02316662,1.376634E-05,17.77894,16.41761,15.6386,15.21614,14.72232,0.02890026,0.005694589,0.0038437,0.003753836,0.006658755
208.57846,8.4190013,0.02287411,8.282582E-06,17.7789,16.02285,15.26037,14.9004,14.60225,0.01783185,0.003222684,0.002762033,0.002769648,0.00445481
209.24902,9.9305533,0.0241292,4.517692E-06,17.99102,17.31652,17.20976,17.16042,17.03839,0.02494276,0.006911853,0.007800653,0.009647717,0.02532766
209.09757,10.103817,0.01644919,7.020575E-06,17.86903,16.98845,16.82447,16.61795,16.89624,0.04197958,0.00996135,0.02119811,0.01507207,0.05655633
208.53657,9.4127399,0.02290379,1.408791E-05,16.95426,15.69203,15.234,15.00992,14.90685,0.03020385,0.004608543,0.004466342,0.004736166,0.018191
212.43959,9.8950636,0.02428623,6.425518E-06,18.37968,17.46122,17.19812,17.08569,16.89796,0.06667683,0.01122539,0.01355501,0.01930927,0.05758369
214.39332,7.9902891,0.02438775,5.240141E-06,18.84024,17.86231,17.48446,17.38901,17.31455,0.05878576,0.01116789,0.01116458,0.01487596,0.0525893
214.51953,7.8909138,0.02496387,7.681173E-06,19.31148,18.11409,17.71426,17.57796,17.32773,0.07510271,0.01279714,0.013151,0.02184707,0.04925062
214.31644,8.0302496,0.02423643,1.116868E-05,17.71289,16.61382,16.29225,16.10317,16.06983,0.03863804,0.01392395,0.01232742,0.01715917,0.04069443
214.44986,8.2158478,0.02400965,2.47407E-05,23.01569,20.72093,20.34623,20.04604,20.25479,0.7500308,0.04361204,0.04411098,0.04699947,0.1641138
213.85007,8.0111597,0.02490672,1.135728E-05,17.1306,15.80334,15.22689,14.94502,14.71755,0.03034353,0.004693887,0.005208591,0.004778653,0.01163593
213.92574,7.7825129,0.02479358,6.746351E-06,18.02328,17.10032,16.70281,16.50909,16.32739,0.02401264,0.005117215,0.005097417,0.006095344,0.01673045
213.8149,7.6167251,0.02480752,4.210478E-06,18.57176,17.70424,17.45062,17.27588,17.18137,0.02760823,0.00690878,0.007252714,0.008745637,0.02636052
214.20568,8.2596493,0.02395696,3.098575E-05,17.19491,16.01628,15.5207,15.31525,15.20514,0.04021589,0.004521197,0.004087065,0.006958543,0.01457437
214.08301,8.2934666,0.02435506,7.592851E-06,16.20846,14.26733,13.40474,12.98206,12.68202,0.01202608,0.002105714,0.001842652,0.001800751,0.002454214
214.07575,8.4762114,0.02456314,4.480602E-05,19.1398,18.18878,17.70985,17.59706,17.54506,0.1145026,0.02695902,0.05245074,0.1031682,0.1569427
214.51697,7.6548489,0.02389101,8.898364E-06,16.60225,14.76963,13.95935,13.55359,13.28719,0.009467877,0.00226678,0.002041237,0.002044741,0.002899329
214.59019,7.6873839,0.02459293,1.097681E-05,17.28275,15.51822,14.76004,14.40363,14.13307,0.01812388,0.003023441,0.002487528,0.002424799,0.0042222
214.489,7.6719605,0.02484599,1.121306E-05,18.1198,16.8595,16.29319,16.02551,15.85637,0.03623967,0.007008251,0.006011939,0.006232556,0.01741315
214.60123,7.8846285,0.02411488,1.289048E-05,18.08195,16.51497,15.90313,15.60984,15.38685,0.02388469,0.004156497,0.00364898,0.003774477,0.00748653
214.93926,9.3644581,0.0042451,3.719679E-06,21.36791,20.70284,21.2294,23.76454,22.30497,0.1414906,0.03828844,0.07087801,0.6110568,0.5298483
214.72282,9.2913063,0.004007454,6.209477E-06,18.52109,17.81858,17.32664,17.26114,18.97163,0.05427132,0.01153823,0.01697299,0.03521151,0.4064365
203.83301,7.4687482,0.02390111,8.624568E-06,17.27481,15.64043,14.99418,14.65701,14.37889,0.01712266,0.002952747,0.002599496,0.002651504,0.004609682
203.84658,7.1904092,0.02304443,1.822307E-05,19.76982,18.4046,17.79498,17.54293,17.4318,0.1230884,0.01128952,0.01001183,0.01100118,0.03829861
204.10918,7.369593,0.02346174,8.643544E-06,15.48577,13.74736,12.97168,12.58551,12.32018,0.01422779,0.00211298,0.001885994,0.001866266,0.003458809
203.90745,7.5452175,0.02265034,7.035479E-06,16.22561,14.30107,13.48223,13.0485,12.6835,0.01180666,0.002164968,0.001946242,0.001936695,0.002712222
204.11567,7.816233,0.02333842,7.068129E-06,16.3262,15.67931,15.37389,15.24448,15.13196,0.007529495,0.002975971,0.002869474,0.003131386,0.00587011
204.10161,7.7998879,0.0231965,5.452072E-06,17.01582,15.94475,15.57249,15.38366,15.26879,0.02805905,0.005008216,0.005179279,0.006776921,0.01834083
204.37406,7.3070458,0.02269873,9.241793E-06,17.6608,16.52475,16.03574,15.8604,15.7069,0.04972325,0.01044282,0.007850683,0.01263839,0.0311024
204.14892,8.1934291,0.023248,9.496734E-06,17.13993,15.83152,15.16559,14.79999,14.51036,0.02296682,0.00425395,0.003559435,0.003537083,0.007429236
204.71156,8.1080756,0.004061433,6.532113E-05,18.67334,17.35904,17.03623,16.85356,16.81513,0.1113316,0.01899528,0.02202356,0.03816431,0.06062849
206.15578,5.8517826,0.02291834,1.06825E-05,17.1176,16.03598,15.63596,15.4302,15.30642,0.02040099,0.004746871,0.004741984,0.004784105,0.02763138
205.98453,6.7037771,0.01148643,3.564568E-06,18.08119,17.12369,16.85068,16.71879,16.67171,0.02885697,0.005995171,0.008760386,0.008569519,0.0341093
208.07609,6.9197949,0.02254578,1.224592E-05,18.61737,17.69956,17.3591,17.28658,16.97682,0.07530076,0.01497278,0.01890342,0.01922094,0.05863171
208.56541,7.967477,0.02317757,5.827676E-06,18.12936,17.0661,16.76029,16.59916,16.48098,0.03231544,0.008091806,0.008666562,0.0100043,0.04829404
210.36384,8.7395786,0.02001659,1.592653E-05,19.16532,18.08604,17.6307,17.40057,17.48412,0.06768446,0.01317245,0.02344069,0.02129846,0.1149493
210.70476,8.6768759,0.01785786,4.641101E-06,18.47501,17.73318,17.37547,17.26327,17.14868,0.0270057,0.006793243,0.006660198,0.007730532,0.02392012
210.46771,8.7859274,0.02025843,1.668041E-05,15.39435,14.32948,13.86089,13.65934,13.50233,0.006127467,0.002112153,0.002042509,0.002197752,0.00454639
210.71214,8.7798189,0.01959128,1.179724E-05,16.99141,15.74586,15.25449,15.02196,14.86313,0.02182963,0.005017757,0.004744182,0.00747961,0.01303537
209.99939,7.7639774,0.01517954,3.551929E-06,17.63323,17.09326,16.73868,16.91367,17.31246,0.04551018,0.01194548,0.01196758,0.01910275,0.09101768
210.13712,8.994931,0.01386354,2.428548E-05,20.12564,18.09029,17.68753,17.38804,17.58359,0.261149,0.02201059,0.02850438,0.03115506,0.08164438
210.1294,8.6498171,0.01533379,4.379393E-06,16.85865,15.93915,15.58686,15.48247,15.27566,0.01655154,0.00411148,0.004225763,0.01620069,0.01426189
50.976015,41.697472,0.02147521,8.281754E-06,17.32556,15.67306,15.00791,14.67329,14.45369,0.02374709,0.003743997,0.003041655,0.002974452,0.005672763
50.46454,41.797261,0.0193608,7.524445E-06,17.48058,15.45631,14.53317,14.04982,13.69345,0.02157769,0.003168777,0.002532623,0.002405691,0.003243477
50.989887,41.52184,0.01724276,1.19705E-05,17.3059,15.83565,15.06383,14.84324,14.93238,0.02266322,0.004276229,0.003105045,0.003484266,0.006947621
50.968201,42.302361,0.01876864,1.029527E-05,17.34187,15.50459,14.72852,14.33693,14.09484,0.03915368,0.004089414,0.003053408,0.002823715,0.006317118
204.67476,50.563272,0.01432103,2.145032E-05,17.94901,16.95531,16.81313,16.74759,16.66042,0.0287269,0.005159084,0.006773822,0.01134525,0.03235043
213.78599,48.425822,0.006817594,6.463289E-06,17.59277,16.48139,16.10102,16.05585,15.96869,0.02790262,0.01031906,0.01522465,0.0433578,0.1145216
213.50677,48.309367,0.006846912,1.533715E-05,18.88216,17.83843,17.49487,17.42639,17.25802,0.05880622,0.01238097,0.01697889,0.02099107,0.09070838
213.43621,47.664081,0.007192639,6.860509E-06,17.45937,17.12073,17.14306,17.65254,17.7015,0.01598031,0.006140097,0.007280423,0.01483983,0.05311504
212.55506,48.317753,0.006670068,8.691934E-06,17.22339,15.95961,15.5539,15.25802,15.32583,0.02952854,0.0122344,0.01189486,0.02004822,0.1894134
212.56347,48.546108,0.006355449,6.98638E-06,15.27689,13.60789,12.90851,12.51489,12.31437,0.006447871,0.001766293,0.001650897,0.001653462,0.002332327
212.95666,47.966346,0.00706399,5.202946E-06,16.40957,15.5288,15.22862,15.07078,14.98582,0.010939,0.003441353,0.004945067,0.005849299,0.01198449
216.5508,48.564001,0.01291763,1.081723E-05,15.13759,13.95855,13.18389,12.82643,12.66585,0.01978252,0.00382561,0.002601727,0.00208725,0.005867732
50.852275,40.355133,0.01670977,1.928113E-05,17.5586,16.07061,15.49802,15.21421,15.08956,0.03487019,0.005618631,0.004412935,0.004565268,0.01041453
51.151958,40.690808,0.01264979,4.965404E-06,15.19435,13.34408,12.58919,12.20499,11.97843,0.00777012,0.001850436,0.001646434,0.001617728,0.002098001
51.166851,40.814278,0.01821685,9.675256E-06,20.01609,18.09002,17.30198,16.90934,16.59101,0.07836913,0.009741924,0.006548412,0.006021144,0.01088634
50.895216,40.952976,0.01720256,8.026709E-06,17.48035,15.67665,14.93225,14.58107,14.31074,0.02886196,0.004073288,0.003117609,0.003047031,0.005338121
50.960291,40.582014,0.020949,7.97883E-06,17.37503,15.60848,14.92292,14.56519,14.33711,0.02127232,0.003575857,0.0028578,0.00287212,0.004811752
50.962276,41.282718,0.01695414,5.859947E-06,17.29272,15.48072,14.71785,14.34691,14.05994,0.01767279,0.003064512,0.002544131,0.002470068,0.003695592
51.37309,41.24087,0.02068283,5.996485E-06,15.80976,13.90812,13.14438,12.75208,12.46272,0.009561693,0.001999651,0.001772988,0.001724396,0.002249634
50.787224,40.29413,0.01502109,8.305426E-06,17.58906,15.78895,15.03673,14.67366,14.42058,0.0233166,0.003480252,0.002734994,0.002730109,0.004568636
50.630633,40.816872,0.0211855,5.642294E-06,16.19809,14.26973,13.44758,13.02229,12.76969,0.01032092,0.002179272,0.001875708,0.001828704,0.002489024
50.675212,40.902251,0.02006902,7.18093E-06,17.47154,15.55977,14.73384,14.32952,14.02157,0.02039951,0.003257291,0.002537446,0.002439402,0.003901789
50.619473,40.42609,0.01594098,1.294365E-05,18.81544,17.28862,16.59445,16.23967,16.00668,0.03849387,0.00608383,0.004585303,0.004629908,0.009399511
50.543178,40.245752,0.01640271,5.94274E-06,17.11655,15.46256,14.77255,14.4324,14.17373,0.01622687,0.00300961,0.002622913,0.002591908,0.004548247
50.797421,40.464588,0.01101213,4.507698E-06,18.06593,17.25735,16.93243,16.81945,16.66278,0.02423817,0.006396178,0.005869625,0.006753563,0.01557795
